PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
543,0,3,"Andersson, Miss. Sigrid Elisabeth",1,11.0,4,2,347082,31.275,,S,Miss
544,1,2,"Beane, Mr. Edward",0,32.0,1,0,2908,26.0,,S,Mr
545,0,1,"Douglas, Mr. Walter Donald",0,50.0,1,0,PC 17761,106.425,C86,C,Mr
546,0,1,"Nicholson, Mr. Arthur Ernest",0,64.0,0,0,693,26.0,,S,Mr
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",1,19.0,1,0,2908,26.0,,S,Mrs
548,1,2,"Padro y Manent, Mr. Julian",0,32.37,0,0,SC/PARIS 2146,13.8625,,C,Mr
549,0,3,"Goldsmith, Mr. Frank John",0,33.0,1,1,363291,20.525,,S,Mr
550,1,2,"Davies, Master. John Morgan Jr",0,8.0,1,1,C.A. 33112,36.75,,S,Master
551,1,1,"Thayer, Mr. John Borland Jr",0,17.0,0,2,17421,110.8833,C70,C,Mr
552,0,2,"Sharp, Mr. Percival James R",0,27.0,0,0,244358,26.0,,S,Mr
553,0,3,"O'Brien, Mr. Timothy",0,32.37,0,0,330979,7.8292,,Q,Mr
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",0,22.0,0,0,2620,7.225,,C,Mr
555,1,3,"Ohman, Miss. Velin",1,22.0,0,0,347085,7.775,,S,Miss
556,0,1,"Wright, Mr. George",0,62.0,0,0,113807,26.55,,S,Mr
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1,48.0,1,0,11755,39.6,A16,C,Rare
558,0,1,"Robbins, Mr. Victor",0,32.37,0,0,PC 17757,227.525,,C,Mr
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",1,39.0,1,1,110413,79.65,E67,S,Mrs
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",1,36.0,1,0,345572,17.4,,S,Mrs
561,0,3,"Morrow, Mr. Thomas Rowan",0,32.37,0,0,372622,7.75,,Q,Mr
562,0,3,"Sivic, Mr. Husein",0,40.0,0,0,349251,7.8958,,S,Mr
563,0,2,"Norman, Mr. Robert Douglas",0,28.0,0,0,218629,13.5,,S,Mr
564,0,3,"Simmons, Mr. John",0,32.37,0,0,SOTON/OQ 392082,8.05,,S,Mr
565,0,3,"Meanwell, Miss. (Marion Ogden)",1,21.77,0,0,SOTON/O.Q. 392087,8.05,,S,Miss
566,0,3,"Davies, Mr. Alfred J",0,24.0,2,0,A/4 48871,24.15,,S,Mr
567,0,3,"Stoytcheff, Mr. Ilia",0,19.0,0,0,349205,7.8958,,S,Mr
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",1,29.0,0,4,349909,21.075,,S,Mrs
569,0,3,"Doharr, Mr. Tannous",0,32.37,0,0,2686,7.2292,,C,Mr
570,1,3,"Jonsson, Mr. Carl",0,32.0,0,0,350417,7.8542,,S,Mr
571,1,2,"Harris, Mr. George",0,62.0,0,0,S.W./PP 752,10.5,,S,Mr
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1,53.0,2,0,11769,51.4792,C101,S,Mrs
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",0,36.0,0,0,PC 17474,26.3875,E25,S,Mr
574,1,3,"Kelly, Miss. Mary",1,21.77,0,0,14312,7.75,,Q,Miss
575,0,3,"Rush, Mr. Alfred George John",0,16.0,0,0,A/4. 20589,8.05,,S,Mr
576,0,3,"Patchett, Mr. George",0,19.0,0,0,358585,14.5,,S,Mr
577,1,2,"Garside, Miss. Ethel",1,34.0,0,0,243880,13.0,,S,Miss
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",1,39.0,1,0,13507,55.9,E44,S,Mrs
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",1,35.9,1,0,2689,14.4583,,C,Mrs
580,1,3,"Jussila, Mr. Eiriik",0,32.0,0,0,STON/O 2. 3101286,7.925,,S,Mr
581,1,2,"Christy, Miss. Julie Rachel",1,25.0,1,1,237789,30.0,,S,Miss
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",1,39.0,1,1,17421,110.8833,C68,C,Mrs
583,0,2,"Downton, Mr. William James",0,54.0,0,0,28403,26.0,,S,Mr
584,0,1,"Ross, Mr. John Hugo",0,36.0,0,0,13049,40.125,A10,C,Mr
585,0,3,"Paulner, Mr. Uscher",0,32.37,0,0,3411,8.7125,,C,Mr
586,1,1,"Taussig, Miss. Ruth",1,18.0,0,2,110413,79.65,E68,S,Miss
587,0,2,"Jarvis, Mr. John Denzil",0,47.0,0,0,237565,15.0,,S,Mr
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",0,60.0,1,1,13567,79.2,B41,C,Mr
589,0,3,"Gilinski, Mr. Eliezer",0,22.0,0,0,14973,8.05,,S,Mr
590,0,3,"Murdlin, Mr. Joseph",0,32.37,0,0,A./5. 3235,8.05,,S,Mr
591,0,3,"Rintamaki, Mr. Matti",0,35.0,0,0,STON/O 2. 3101273,7.125,,S,Mr
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",1,52.0,1,0,36947,78.2667,D20,C,Mrs
593,0,3,"Elsbury, Mr. William James",0,47.0,0,0,A/5 3902,7.25,,S,Mr
594,0,3,"Bourke, Miss. Mary",1,21.77,0,2,364848,7.75,,Q,Miss
595,0,2,"Chapman, Mr. John Henry",0,37.0,1,0,SC/AH 29037,26.0,,S,Mr
596,0,3,"Van Impe, Mr. Jean Baptiste",0,36.0,1,1,345773,24.15,,S,Mr
597,1,2,"Leitch, Miss. Jessie Wills",1,21.77,0,0,248727,33.0,,S,Miss
598,0,3,"Johnson, Mr. Alfred",0,49.0,0,0,LINE,0.0,,S,Mr
599,0,3,"Boulos, Mr. Hanna",0,32.37,0,0,2664,7.225,,C,Mr
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",0,49.0,1,0,PC 17485,56.9292,A20,C,Rare
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",1,24.0,2,1,243847,27.0,,S,Mrs
602,0,3,"Slabenoff, Mr. Petco",0,32.37,0,0,349214,7.8958,,S,Mr
603,0,1,"Harrington, Mr. Charles H",0,32.37,0,0,113796,42.4,,S,Mr
604,0,3,"Torber, Mr. Ernst William",0,44.0,0,0,364511,8.05,,S,Mr
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",0,35.0,0,0,111426,26.55,,C,Mr
606,0,3,"Lindell, Mr. Edvard Bengtsson",0,36.0,1,0,349910,15.55,,S,Mr
607,0,3,"Karaic, Mr. Milan",0,30.0,0,0,349246,7.8958,,S,Mr
608,1,1,"Daniel, Mr. Robert Williams",0,27.0,0,0,113804,30.5,,S,Mr
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",1,22.0,1,2,SC/Paris 2123,41.5792,,C,Mrs
610,1,1,"Shutes, Miss. Elizabeth W",1,40.0,0,0,PC 17582,153.4625,C125,S,Miss
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",1,39.0,1,5,347082,31.275,,S,Mrs
612,0,3,"Jardin, Mr. Jose Neto",0,32.37,0,0,SOTON/O.Q. 3101305,7.05,,S,Mr
613,1,3,"Murphy, Miss. Margaret Jane",1,21.77,1,0,367230,15.5,,Q,Miss
614,0,3,"Horgan, Mr. John",0,32.37,0,0,370377,7.75,,Q,Mr
615,0,3,"Brocklebank, Mr. William Alfred",0,35.0,0,0,364512,8.05,,S,Mr
616,1,2,"Herman, Miss. Alice",1,24.0,1,2,220845,65.0,,S,Miss
617,0,3,"Danbom, Mr. Ernst Gilbert",0,34.0,1,1,347080,14.4,,S,Mr
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",1,26.0,1,0,A/5. 3336,16.1,,S,Mrs
619,1,2,"Becker, Miss. Marion Louise",1,4.0,2,1,230136,39.0,F4,S,Miss
620,0,2,"Gavey, Mr. Lawrence",0,26.0,0,0,31028,10.5,,S,Mr
621,0,3,"Yasbeck, Mr. Antoni",0,27.0,1,0,2659,14.4542,,C,Mr
622,1,1,"Kimball, Mr. Edwin Nelson Jr",0,42.0,1,0,11753,52.5542,D19,S,Mr
623,1,3,"Nakid, Mr. Sahid",0,20.0,1,1,2653,15.7417,,C,Mr
624,0,3,"Hansen, Mr. Henry Damsgaard",0,21.0,0,0,350029,7.8542,,S,Mr
625,0,3,"Bowen, Mr. David John ""Dai""",0,21.0,0,0,54636,16.1,,S,Mr
626,0,1,"Sutton, Mr. Frederick",0,61.0,0,0,36963,32.3208,D50,S,Mr
627,0,2,"Kirkland, Rev. Charles Leonard",0,57.0,0,0,219533,12.35,,Q,Rare
628,1,1,"Longley, Miss. Gretchen Fiske",1,21.0,0,0,13502,77.9583,D9,S,Miss
629,0,3,"Bostandyeff, Mr. Guentcho",0,26.0,0,0,349224,7.8958,,S,Mr
630,0,3,"O'Connell, Mr. Patrick D",0,32.37,0,0,334912,7.7333,,Q,Mr
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",0,80.0,0,0,27042,30.0,A23,S,Mr
632,0,3,"Lundahl, Mr. Johan Svensson",0,51.0,0,0,347743,7.0542,,S,Mr
633,1,1,"Stahelin-Maeglin, Dr. Max",0,32.0,0,0,13214,30.5,B50,C,Rare
634,0,1,"Parr, Mr. William Henry Marsh",0,32.37,0,0,112052,0.0,,S,Mr
635,0,3,"Skoog, Miss. Mabel",1,9.0,3,2,347088,27.9,,S,Miss
636,1,2,"Davis, Miss. Mary",1,28.0,0,0,237668,13.0,,S,Miss
637,0,3,"Leinonen, Mr. Antti Gustaf",0,32.0,0,0,STON/O 2. 3101292,7.925,,S,Mr
638,0,2,"Collyer, Mr. Harvey",0,31.0,1,1,C.A. 31921,26.25,,S,Mr
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",1,41.0,0,5,3101295,39.6875,,S,Mrs
640,0,3,"Thorneycroft, Mr. Percival",0,32.37,1,0,376564,16.1,,S,Mr
641,0,3,"Jensen, Mr. Hans Peder",0,20.0,0,0,350050,7.8542,,S,Mr
642,1,1,"Sagesser, Mlle. Emma",1,24.0,0,0,PC 17477,69.3,B35,C,Rare
643,0,3,"Skoog, Miss. Margit Elizabeth",1,2.0,3,2,347088,27.9,,S,Miss
644,1,3,"Foo, Mr. Choong",0,32.37,0,0,1601,56.4958,,S,Mr
645,1,3,"Baclini, Miss. Eugenie",1,0.75,2,1,2666,19.2583,,C,Miss
646,1,1,"Harper, Mr. Henry Sleeper",0,48.0,1,0,PC 17572,76.7292,D33,C,Mr
647,0,3,"Cor, Mr. Liudevit",0,19.0,0,0,349231,7.8958,,S,Mr
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",0,56.0,0,0,13213,35.5,A26,C,Rare
649,0,3,"Willey, Mr. Edward",0,32.37,0,0,S.O./P.P. 751,7.55,,S,Mr
650,1,3,"Stanley, Miss. Amy Zillah Elsie",1,23.0,0,0,CA. 2314,7.55,,S,Miss
651,0,3,"Mitkoff, Mr. Mito",0,32.37,0,0,349221,7.8958,,S,Mr
652,1,2,"Doling, Miss. Elsie",1,18.0,0,1,231919,23.0,,S,Miss
653,0,3,"Kalvik, Mr. Johannes Halvorsen",0,21.0,0,0,8475,8.4333,,S,Mr
654,1,3,"O'Leary, Miss. Hanora ""Norah""",1,21.77,0,0,330919,7.8292,,Q,Miss
655,0,3,"Hegarty, Miss. Hanora ""Nora""",1,18.0,0,0,365226,6.75,,Q,Miss
656,0,2,"Hickman, Mr. Leonard Mark",0,24.0,2,0,S.O.C. 14879,73.5,,S,Mr
657,0,3,"Radeff, Mr. Alexander",0,32.37,0,0,349223,7.8958,,S,Mr
658,0,3,"Bourke, Mrs. John (Catherine)",1,32.0,1,1,364849,15.5,,Q,Mrs
659,0,2,"Eitemiller, Mr. George Floyd",0,23.0,0,0,29751,13.0,,S,Mr
660,0,1,"Newell, Mr. Arthur Webster",0,58.0,0,2,35273,113.275,D48,C,Mr
661,1,1,"Frauenthal, Dr. Henry William",0,50.0,2,0,PC 17611,133.65,,S,Rare
662,0,3,"Badt, Mr. Mohamed",0,40.0,0,0,2623,7.225,,C,Mr
663,0,1,"Colley, Mr. Edward Pomeroy",0,47.0,0,0,5727,25.5875,E58,S,Mr
664,0,3,"Coleff, Mr. Peju",0,36.0,0,0,349210,7.4958,,S,Mr
665,1,3,"Lindqvist, Mr. Eino William",0,20.0,1,0,STON/O 2. 3101285,7.925,,S,Mr
666,0,2,"Hickman, Mr. Lewis",0,32.0,2,0,S.O.C. 14879,73.5,,S,Mr
667,0,2,"Butler, Mr. Reginald Fenton",0,25.0,0,0,234686,13.0,,S,Mr
668,0,3,"Rommetvedt, Mr. Knud Paust",0,32.37,0,0,312993,7.775,,S,Mr
669,0,3,"Cook, Mr. Jacob",0,43.0,0,0,A/5 3536,8.05,,S,Mr
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",1,35.9,1,0,19996,52.0,C126,S,Mrs
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",1,40.0,1,1,29750,39.0,,S,Mrs
672,0,1,"Davidson, Mr. Thornton",0,31.0,1,0,F.C. 12750,52.0,B71,S,Mr
673,0,2,"Mitchell, Mr. Henry Michael",0,70.0,0,0,C.A. 24580,10.5,,S,Mr
674,1,2,"Wilhelms, Mr. Charles",0,31.0,0,0,244270,13.0,,S,Mr
675,0,2,"Watson, Mr. Ennis Hastings",0,32.37,0,0,239856,0.0,,S,Mr
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",0,18.0,0,0,349912,7.775,,S,Mr
677,0,3,"Sawyer, Mr. Frederick Charles",0,24.5,0,0,342826,8.05,,S,Mr
678,1,3,"Turja, Miss. Anna Sofia",1,18.0,0,0,4138,9.8417,,S,Miss
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",1,43.0,1,6,CA 2144,46.9,,S,Mrs
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",0,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,Mr
681,0,3,"Peters, Miss. Katie",1,21.77,0,0,330935,8.1375,,Q,Miss
682,1,1,"Hassab, Mr. Hammad",0,27.0,0,0,PC 17572,76.7292,D49,C,Mr
683,0,3,"Olsvigen, Mr. Thor Anderson",0,20.0,0,0,6563,9.225,,S,Mr
684,0,3,"Goodwin, Mr. Charles Edward",0,14.0,5,2,CA 2144,46.9,,S,Mr
685,0,2,"Brown, Mr. Thomas William Solomon",0,60.0,1,1,29750,39.0,,S,Mr
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",0,25.0,1,2,SC/Paris 2123,41.5792,,C,Mr
687,0,3,"Panula, Mr. Jaako Arnold",0,14.0,4,1,3101295,39.6875,,S,Mr
688,0,3,"Dakic, Mr. Branko",0,19.0,0,0,349228,10.1708,,S,Mr
689,0,3,"Fischer, Mr. Eberhard Thelander",0,18.0,0,0,350036,7.7958,,S,Mr
690,1,1,"Madill, Miss. Georgette Alexandra",1,15.0,0,1,24160,211.3375,B5,S,Miss
691,1,1,"Dick, Mr. Albert Adrian",0,31.0,1,0,17474,57.0,B20,S,Mr
692,1,3,"Karun, Miss. Manca",1,4.0,0,1,349256,13.4167,,C,Miss
693,1,3,"Lam, Mr. Ali",0,32.37,0,0,1601,56.4958,,S,Mr
694,0,3,"Saad, Mr. Khalil",0,25.0,0,0,2672,7.225,,C,Mr
695,0,1,"Weir, Col. John",0,60.0,0,0,113800,26.55,,S,Rare
696,0,2,"Chapman, Mr. Charles Henry",0,52.0,0,0,248731,13.5,,S,Mr
697,0,3,"Kelly, Mr. James",0,44.0,0,0,363592,8.05,,S,Mr
698,1,3,"Mullens, Miss. Katherine ""Katie""",1,21.77,0,0,35852,7.7333,,Q,Miss
699,0,1,"Thayer, Mr. John Borland",0,49.0,1,1,17421,110.8833,C68,C,Mr
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",0,42.0,0,0,348121,7.65,F G63,S,Mr
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",1,18.0,1,0,PC 17757,227.525,C62 C64,C,Mrs
702,1,1,"Silverthorne, Mr. Spencer Victor",0,35.0,0,0,PC 17475,26.2875,E24,S,Mr
703,0,3,"Barbara, Miss. Saiide",1,18.0,0,1,2691,14.4542,,C,Miss
704,0,3,"Gallagher, Mr. Martin",0,25.0,0,0,36864,7.7417,,Q,Mr
705,0,3,"Hansen, Mr. Henrik Juul",0,26.0,1,0,350025,7.8542,,S,Mr
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",0,39.0,0,0,250655,26.0,,S,Mr
707,1,2,"Kelly, Mrs. Florence ""Fannie""",1,45.0,0,0,223596,13.5,,S,Mrs
708,1,1,"Calderhead, Mr. Edward Pennington",0,42.0,0,0,PC 17476,26.2875,E24,S,Mr
709,1,1,"Cleaver, Miss. Alice",1,22.0,0,0,113781,151.55,,S,Miss
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",0,4.57,1,1,2661,15.2458,,C,Master
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",1,24.0,0,0,PC 17482,49.5042,C90,C,Rare
712,0,1,"Klaber, Mr. Herman",0,32.37,0,0,113028,26.55,C124,S,Mr
713,1,1,"Taylor, Mr. Elmer Zebley",0,48.0,1,0,19996,52.0,C126,S,Mr
714,0,3,"Larsson, Mr. August Viktor",0,29.0,0,0,7545,9.4833,,S,Mr
715,0,2,"Greenberg, Mr. Samuel",0,52.0,0,0,250647,13.0,,S,Mr
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",0,19.0,0,0,348124,7.65,F G73,S,Mr
717,1,1,"Endres, Miss. Caroline Louise",1,38.0,0,0,PC 17757,227.525,C45,C,Miss
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",1,27.0,0,0,34218,10.5,E101,S,Miss
719,0,3,"McEvoy, Mr. Michael",0,32.37,0,0,36568,15.5,,Q,Mr
720,0,3,"Johnson, Mr. Malkolm Joackim",0,33.0,0,0,347062,7.775,,S,Mr
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",1,6.0,0,1,248727,33.0,,S,Miss
722,0,3,"Jensen, Mr. Svend Lauritz",0,17.0,1,0,350048,7.0542,,S,Mr
723,0,2,"Gillespie, Mr. William Henry",0,34.0,0,0,12233,13.0,,S,Mr
724,0,2,"Hodges, Mr. Henry Price",0,50.0,0,0,250643,13.0,,S,Mr
725,1,1,"Chambers, Mr. Norman Campbell",0,27.0,1,0,113806,53.1,E8,S,Mr
726,0,3,"Oreskovic, Mr. Luka",0,20.0,0,0,315094,8.6625,,S,Mr
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",1,30.0,3,0,31027,21.0,,S,Mrs
728,1,3,"Mannion, Miss. Margareth",1,21.77,0,0,36866,7.7375,,Q,Miss
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",0,25.0,1,0,236853,26.0,,S,Mr
730,0,3,"Ilmakangas, Miss. Pieta Sofia",1,25.0,1,0,STON/O2. 3101271,7.925,,S,Miss
731,1,1,"Allen, Miss. Elisabeth Walton",1,29.0,0,0,24160,211.3375,B5,S,Miss
732,0,3,"Hassan, Mr. Houssein G N",0,11.0,0,0,2699,18.7875,,C,Mr
733,0,2,"Knight, Mr. Robert J",0,32.37,0,0,239855,0.0,,S,Mr
734,0,2,"Berriman, Mr. William John",0,23.0,0,0,28425,13.0,,S,Mr
735,0,2,"Troupiansky, Mr. Moses Aaron",0,23.0,0,0,233639,13.0,,S,Mr
736,0,3,"Williams, Mr. Leslie",0,28.5,0,0,54636,16.1,,S,Mr
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",1,48.0,1,3,W./C. 6608,34.375,,S,Mrs
738,1,1,"Lesurer, Mr. Gustave J",0,35.0,0,0,PC 17755,512.3292,B101,C,Mr
739,0,3,"Ivanoff, Mr. Kanio",0,32.37,0,0,349201,7.8958,,S,Mr
740,0,3,"Nankoff, Mr. Minko",0,32.37,0,0,349218,7.8958,,S,Mr
741,1,1,"Hawksford, Mr. Walter James",0,32.37,0,0,16988,30.0,D45,S,Mr
742,0,1,"Cavendish, Mr. Tyrell William",0,36.0,1,0,19877,78.85,C46,S,Mr
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",1,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Miss
744,0,3,"McNamee, Mr. Neal",0,24.0,1,0,376566,16.1,,S,Mr
745,1,3,"Stranden, Mr. Juho",0,31.0,0,0,STON/O 2. 3101288,7.925,,S,Mr
746,0,1,"Crosby, Capt. Edward Gifford",0,70.0,1,1,WE/P 5735,71.0,B22,S,Rare
747,0,3,"Abbott, Mr. Rossmore Edward",0,16.0,1,1,C.A. 2673,20.25,,S,Mr
748,1,2,"Sinkkonen, Miss. Anna",1,30.0,0,0,250648,13.0,,S,Miss
749,0,1,"Marvin, Mr. Daniel Warner",0,19.0,1,0,113773,53.1,D30,S,Mr
750,0,3,"Connaghton, Mr. Michael",0,31.0,0,0,335097,7.75,,Q,Mr
751,1,2,"Wells, Miss. Joan",1,4.0,1,1,29103,23.0,,S,Miss
752,1,3,"Moor, Master. Meier",0,6.0,0,1,392096,12.475,E121,S,Master
753,0,3,"Vande Velde, Mr. Johannes Joseph",0,33.0,0,0,345780,9.5,,S,Mr
754,0,3,"Jonkoff, Mr. Lalio",0,23.0,0,0,349204,7.8958,,S,Mr
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",1,48.0,1,2,220845,65.0,,S,Mrs
756,1,2,"Hamalainen, Master. Viljo",0,0.67,1,1,250649,14.5,,S,Master
757,0,3,"Carlsson, Mr. August Sigfrid",0,28.0,0,0,350042,7.7958,,S,Mr
758,0,2,"Bailey, Mr. Percy Andrew",0,18.0,0,0,29108,11.5,,S,Mr
759,0,3,"Theobald, Mr. Thomas Leonard",0,34.0,0,0,363294,8.05,,S,Mr
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",1,33.0,0,0,110152,86.5,B77,S,Rare
761,0,3,"Garfirth, Mr. John",0,32.37,0,0,358585,14.5,,S,Mr
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",0,41.0,0,0,SOTON/O2 3101272,7.125,,S,Mr
763,1,3,"Barah, Mr. Hanna Assi",0,20.0,0,0,2663,7.2292,,C,Mr
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",1,36.0,1,2,113760,120.0,B96 B98,S,Mrs
765,0,3,"Eklund, Mr. Hans Linus",0,16.0,0,0,347074,7.775,,S,Mr
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",1,51.0,1,0,13502,77.9583,D11,S,Mrs
767,0,1,"Brewe, Dr. Arthur Jackson",0,42.38,0,0,112379,39.6,,C,Rare
768,0,3,"Mangan, Miss. Mary",1,30.5,0,0,364850,7.75,,Q,Miss
769,0,3,"Moran, Mr. Daniel J",0,32.37,1,0,371110,24.15,,Q,Mr
770,0,3,"Gronnestad, Mr. Daniel Danielsen",0,32.0,0,0,8471,8.3625,,S,Mr
771,0,3,"Lievens, Mr. Rene Aime",0,24.0,0,0,345781,9.5,,S,Mr
772,0,3,"Jensen, Mr. Niels Peder",0,48.0,0,0,350047,7.8542,,S,Mr
773,0,2,"Mack, Mrs. (Mary)",1,57.0,0,0,S.O./P.P. 3,10.5,E77,S,Mrs
774,0,3,"Elias, Mr. Dibo",0,32.37,0,0,2674,7.225,,C,Mr
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",1,54.0,1,3,29105,23.0,,S,Mrs
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",0,18.0,0,0,347078,7.75,,S,Mr
777,0,3,"Tobin, Mr. Roger",0,32.37,0,0,383121,7.75,F38,Q,Mr
778,1,3,"Emanuel, Miss. Virginia Ethel",1,5.0,0,0,364516,12.475,,S,Miss
779,0,3,"Kilgannon, Mr. Thomas J",0,32.37,0,0,36865,7.7375,,Q,Mr
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",1,43.0,0,1,24160,211.3375,B3,S,Mrs
781,1,3,"Ayoub, Miss. Banoura",1,13.0,0,0,2687,7.2292,,C,Miss
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",1,17.0,1,0,17474,57.0,B20,S,Mrs
783,0,1,"Long, Mr. Milton Clyde",0,29.0,0,0,113501,30.0,D6,S,Mr
784,0,3,"Johnston, Mr. Andrew G",0,32.37,1,2,W./C. 6607,23.45,,S,Mr
785,0,3,"Ali, Mr. William",0,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,Mr
786,0,3,"Harmer, Mr. Abraham (David Lishin)",0,25.0,0,0,374887,7.25,,S,Mr
787,1,3,"Sjoblom, Miss. Anna Sofia",1,18.0,0,0,3101265,7.4958,,S,Miss
788,0,3,"Rice, Master. George Hugh",0,8.0,4,1,382652,29.125,,Q,Master
789,1,3,"Dean, Master. Bertram Vere",0,1.0,1,2,C.A. 2315,20.575,,S,Master
790,0,1,"Guggenheim, Mr. Benjamin",0,46.0,0,0,PC 17593,79.2,B82 B84,C,Mr
791,0,3,"Keane, Mr. Andrew ""Andy""",0,32.37,0,0,12460,7.75,,Q,Mr
792,0,2,"Gaskell, Mr. Alfred",0,16.0,0,0,239865,26.0,,S,Mr
793,0,3,"Sage, Miss. Stella Anna",1,21.77,8,2,CA. 2343,69.55,,S,Miss
794,0,1,"Hoyt, Mr. William Fisher",0,32.37,0,0,PC 17600,30.6958,,C,Mr
795,0,3,"Dantcheff, Mr. Ristiu",0,25.0,0,0,349203,7.8958,,S,Mr
796,0,2,"Otter, Mr. Richard",0,39.0,0,0,28213,13.0,,S,Mr
797,1,1,"Leader, Dr. Alice (Farnham)",1,49.0,0,0,17465,25.9292,D17,S,Rare
798,1,3,"Osman, Mrs. Mara",1,31.0,0,0,349244,8.6833,,S,Mrs
799,0,3,"Ibrahim Shawah, Mr. Yousseff",0,30.0,0,0,2685,7.2292,,C,Mr
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",1,30.0,1,1,345773,24.15,,S,Mrs
801,0,2,"Ponesell, Mr. Martin",0,34.0,0,0,250647,13.0,,S,Mr
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",1,31.0,1,1,C.A. 31921,26.25,,S,Mrs
803,1,1,"Carter, Master. William Thornton II",0,11.0,1,2,113760,120.0,B96 B98,S,Master
804,1,3,"Thomas, Master. Assad Alexander",0,0.42,0,1,2625,8.5167,,C,Master
805,1,3,"Hedman, Mr. Oskar Arvid",0,27.0,0,0,347089,6.975,,S,Mr
806,0,3,"Johansson, Mr. Karl Johan",0,31.0,0,0,347063,7.775,,S,Mr
807,0,1,"Andrews, Mr. Thomas Jr",0,39.0,0,0,112050,0.0,A36,S,Mr
808,0,3,"Pettersson, Miss. Ellen Natalia",1,18.0,0,0,347087,7.775,,S,Miss
809,0,2,"Meyer, Mr. August",0,39.0,0,0,248723,13.0,,S,Mr
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",1,33.0,1,0,113806,53.1,E8,S,Mrs
811,0,3,"Alexander, Mr. William",0,26.0,0,0,3474,7.8875,,S,Mr
812,0,3,"Lester, Mr. James",0,39.0,0,0,A/4 48871,24.15,,S,Mr
813,0,2,"Slemen, Mr. Richard James",0,35.0,0,0,28206,10.5,,S,Mr
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",1,6.0,4,2,347082,31.275,,S,Miss
815,0,3,"Tomlin, Mr. Ernest Portage",0,30.5,0,0,364499,8.05,,S,Mr
